"DATE","TIME","CO2","CH4","co2","ch4","time"
"2026-04-21","12:17:21","449.63187","2104.7483",449.63187,2104.7483,2026-04-21 12:17:21
"2026-04-21","12:17:22","449.37167","2108.1079",449.37167,2108.1079,2026-04-21 12:17:22
"2026-04-21","12:17:23","449.08774","2109.7861",449.08774,2109.7861,2026-04-21 12:17:23
"2026-04-21","12:17:24","449.13034","2110.7058",449.13034,2110.7058,2026-04-21 12:17:24
"2026-04-21","12:17:25","448.78149","2112.8401",448.78149,2112.8401,2026-04-21 12:17:25
"2026-04-21","12:17:26","448.58667","2116.5444",448.58667,2116.5444,2026-04-21 12:17:26
"2026-04-21","12:17:27","448.4343","2121.613",448.4343,2121.613,2026-04-21 12:17:27
"2026-04-21","12:17:28","448.32007","2186.0732",448.32007,2186.0732,2026-04-21 12:17:28
"2026-04-21","12:17:29","448.2941","2312.3545",448.2941,2312.3545,2026-04-21 12:17:29
"2026-04-21","12:17:30","448.80759","2242.3057",448.80759,2242.3057,2026-04-21 12:17:30
"2026-04-21","12:17:31","449.1875","2182.0869",449.1875,2182.0869,2026-04-21 12:17:31
"2026-04-21","12:17:32","448.66928","2162.1809",448.66928,2162.1809,2026-04-21 12:17:32
"2026-04-21","12:17:33","449.22607","2139.5627",449.22607,2139.5627,2026-04-21 12:17:33
"2026-04-21","12:17:34","448.56235","2128.655",448.56235,2128.655,2026-04-21 12:17:34
"2026-04-21","12:17:35","448.75958","2126.1641",448.75958,2126.1641,2026-04-21 12:17:35
"2026-04-21","12:17:36","448.52798","2123.2922",448.52798,2123.2922,2026-04-21 12:17:36
"2026-04-21","12:17:37","448.66589","2111.2388",448.66589,2111.2388,2026-04-21 12:17:37
"2026-04-21","12:17:38","448.51633","2104.2739",448.51633,2104.2739,2026-04-21 12:17:38
"2026-04-21","12:17:39","448.31198","2102.928",448.31198,2102.928,2026-04-21 12:17:39
"2026-04-21","12:17:40","447.91235","2104.0779",447.91235,2104.0779,2026-04-21 12:17:40
"2026-04-21","12:17:41","448.46854","2107.2212",448.46854,2107.2212,2026-04-21 12:17:41
"2026-04-21","12:17:42","448.47165","2109.7112",448.47165,2109.7112,2026-04-21 12:17:42
"2026-04-21","12:17:43","448.47943","2113.2878",448.47943,2113.2878,2026-04-21 12:17:43
"2026-04-21","12:17:44","448.38318","2119.3347",448.38318,2119.3347,2026-04-21 12:17:44
"2026-04-21","12:17:45","448.26584","2122.0017",448.26584,2122.0017,2026-04-21 12:17:45
"2026-04-21","12:17:46","448.06155","2121.4468",448.06155,2121.4468,2026-04-21 12:17:46
"2026-04-21","12:17:47","448.53256","2118.0713",448.53256,2118.0713,2026-04-21 12:17:47
"2026-04-21","12:17:48","448.54263","2110.448",448.54263,2110.448,2026-04-21 12:17:48
"2026-04-21","12:17:49","448.65332","2108.8345",448.65332,2108.8345,2026-04-21 12:17:49
"2026-04-21","12:17:50","449.23398","2105.751",449.23398,2105.751,2026-04-21 12:17:50
"2026-04-21","12:17:51","449.42133","2106.5911",449.42133,2106.5911,2026-04-21 12:17:51
"2026-04-21","12:17:52","449.38019","2113.043",449.38019,2113.043,2026-04-21 12:17:52
"2026-04-21","12:17:53","449.26553","2119.2644",449.26553,2119.2644,2026-04-21 12:17:53
"2026-04-21","12:17:54","448.76459","2118.5667",448.76459,2118.5667,2026-04-21 12:17:54
"2026-04-21","12:17:55","448.76291","2111.9099",448.76291,2111.9099,2026-04-21 12:17:55
"2026-04-21","12:17:56","448.33627","2109.2903",448.33627,2109.2903,2026-04-21 12:17:56
"2026-04-21","12:17:57","448.23212","2110.2849",448.23212,2110.2849,2026-04-21 12:17:57
"2026-04-21","12:17:58","448.35779","2110.9358",448.35779,2110.9358,2026-04-21 12:17:58
"2026-04-21","12:17:59","448.18335","2112.4141",448.18335,2112.4141,2026-04-21 12:17:59
"2026-04-21","12:18:00","447.74231","2113.0459",447.74231,2113.0459,2026-04-21 12:18:00
"2026-04-21","12:18:01","447.81741","2110.7373",447.81741,2110.7373,2026-04-21 12:18:01
"2026-04-21","12:18:02","447.26215","2110.6794",447.26215,2110.6794,2026-04-21 12:18:02
"2026-04-21","12:18:03","447.47565","2114.1719",447.47565,2114.1719,2026-04-21 12:18:03
"2026-04-21","12:18:04","447.52182","2116.0432",447.52182,2116.0432,2026-04-21 12:18:04
"2026-04-21","12:18:05","447.03625","2114.2283",447.03625,2114.2283,2026-04-21 12:18:05
"2026-04-21","12:18:06","446.35471","2122.5574",446.35471,2122.5574,2026-04-21 12:18:06
"2026-04-21","12:18:07","446.55304","2142.8831",446.55304,2142.8831,2026-04-21 12:18:07
"2026-04-21","12:18:08","446.92902","2149.2444",446.92902,2149.2444,2026-04-21 12:18:08
"2026-04-21","12:18:09","447.31845","2148.0637",447.31845,2148.0637,2026-04-21 12:18:09
"2026-04-21","12:18:10","447.02075","2144.1899",447.02075,2144.1899,2026-04-21 12:18:10
"2026-04-21","12:18:11","446.99524","2138.2883",446.99524,2138.2883,2026-04-21 12:18:11
"2026-04-21","12:18:12","447.14288","2142.1492",447.14288,2142.1492,2026-04-21 12:18:12
"2026-04-21","12:18:13","447.07184","2147.9507",447.07184,2147.9507,2026-04-21 12:18:13
"2026-04-21","12:18:14","447.23148","2149.6628",447.23148,2149.6628,2026-04-21 12:18:14
"2026-04-21","12:18:15","447.30859","2148.6111",447.30859,2148.6111,2026-04-21 12:18:15
"2026-04-21","12:18:16","447.65796","2147.7163",447.65796,2147.7163,2026-04-21 12:18:16
"2026-04-21","12:18:17","447.54919","2149.9136",447.54919,2149.9136,2026-04-21 12:18:17
"2026-04-21","12:18:18","447.37885","2151.6196",447.37885,2151.6196,2026-04-21 12:18:18
"2026-04-21","12:18:19","447.1601","2154.1545",447.1601,2154.1545,2026-04-21 12:18:19
"2026-04-21","12:18:20","447.48376","2156.2942",447.48376,2156.2942,2026-04-21 12:18:20
"2026-04-21","12:18:21","447.28967","2155.8972",447.28967,2155.8972,2026-04-21 12:18:21
"2026-04-21","12:18:22","447.44199","2155.2053",447.44199,2155.2053,2026-04-21 12:18:22
"2026-04-21","12:18:23","447.35043","2154.6938",447.35043,2154.6938,2026-04-21 12:18:23
"2026-04-21","12:18:24","447.42917","2154.7854",447.42917,2154.7854,2026-04-21 12:18:24
"2026-04-21","12:18:25","447.40561","2155.0742",447.40561,2155.0742,2026-04-21 12:18:25
"2026-04-21","12:18:26","447.41531","2155.178",447.41531,2155.178,2026-04-21 12:18:26
"2026-04-21","12:18:27","447.45657","2154.7246",447.45657,2154.7246,2026-04-21 12:18:27
"2026-04-21","12:18:28","447.48874","2155.8975",447.48874,2155.8975,2026-04-21 12:18:28
"2026-04-21","12:18:29","447.59583","2157.0918",447.59583,2157.0918,2026-04-21 12:18:29
"2026-04-21","12:18:30","447.19522","2158.5679",447.19522,2158.5679,2026-04-21 12:18:30
"2026-04-21","12:18:31","447.43909","2161.5256",447.43909,2161.5256,2026-04-21 12:18:31
"2026-04-21","12:18:32","447.8493","2164.3242",447.8493,2164.3242,2026-04-21 12:18:32
"2026-04-21","12:18:33","447.41629","2166.2441",447.41629,2166.2441,2026-04-21 12:18:33
"2026-04-21","12:18:34","447.45807","2170.4944",447.45807,2170.4944,2026-04-21 12:18:34
"2026-04-21","12:18:35","447.67691","2177.3662",447.67691,2177.3662,2026-04-21 12:18:35
"2026-04-21","12:18:36","447.80127","2180.0168",447.80127,2180.0168,2026-04-21 12:18:36
"2026-04-21","12:18:37","447.86279","2179.0371",447.86279,2179.0371,2026-04-21 12:18:37
"2026-04-21","12:18:38","447.58246","2177.6162",447.58246,2177.6162,2026-04-21 12:18:38
"2026-04-21","12:18:39","447.81592","2177.7229",447.81592,2177.7229,2026-04-21 12:18:39
"2026-04-21","12:18:40","447.69467","2178.0845",447.69467,2178.0845,2026-04-21 12:18:40
"2026-04-21","12:18:41","447.60263","2179.0303",447.60263,2179.0303,2026-04-21 12:18:41
"2026-04-21","12:18:42","447.94437","2179.6409",447.94437,2179.6409,2026-04-21 12:18:42
"2026-04-21","12:18:43","447.97745","2180.3767",447.97745,2180.3767,2026-04-21 12:18:43
"2026-04-21","12:18:44","447.87299","2181.0774",447.87299,2181.0774,2026-04-21 12:18:44
"2026-04-21","12:18:45","447.89288","2181.8716",447.89288,2181.8716,2026-04-21 12:18:45
"2026-04-21","12:18:46","448.27704","2183.2024",448.27704,2183.2024,2026-04-21 12:18:46
"2026-04-21","12:18:47","447.82654","2185.0996",447.82654,2185.0996,2026-04-21 12:18:47
"2026-04-21","12:18:48","448.01523","2187.4993",448.01523,2187.4993,2026-04-21 12:18:48
"2026-04-21","12:18:49","447.78729","2190.7014",447.78729,2190.7014,2026-04-21 12:18:49
"2026-04-21","12:18:50","448.26498","2195.033",448.26498,2195.033,2026-04-21 12:18:50
"2026-04-21","12:18:51","448.3678","2198.5967",448.3678,2198.5967,2026-04-21 12:18:51
"2026-04-21","12:18:52","447.93854","2201.2424",447.93854,2201.2424,2026-04-21 12:18:52
"2026-04-21","12:18:53","447.95435","2202.3943",447.95435,2202.3943,2026-04-21 12:18:53
"2026-04-21","12:18:54","447.75543","2203.0503",447.75543,2203.0503,2026-04-21 12:18:54
"2026-04-21","12:18:55","448.01599","2204.1648",448.01599,2204.1648,2026-04-21 12:18:55
"2026-04-21","12:18:56","448.25894","2205.7988",448.25894,2205.7988,2026-04-21 12:18:56
"2026-04-21","12:18:57","447.88943","2207.3918",447.88943,2207.3918,2026-04-21 12:18:57
"2026-04-21","12:18:58","448.54572","2208.105",448.54572,2208.105,2026-04-21 12:18:58
"2026-04-21","12:18:59","448.29446","2209.8169",448.29446,2209.8169,2026-04-21 12:18:59
"2026-04-21","12:19:00","448.41983","2214.2891",448.41983,2214.2891,2026-04-21 12:19:00
"2026-04-21","12:19:01","447.92203","2219.9963",447.92203,2219.9963,2026-04-21 12:19:01
"2026-04-21","12:19:02","448.36642","2224.8337",448.36642,2224.8337,2026-04-21 12:19:02
"2026-04-21","12:19:03","448.27823","2228.2288",448.27823,2228.2288,2026-04-21 12:19:03
"2026-04-21","12:19:04","448.28577","2230.0842",448.28577,2230.0842,2026-04-21 12:19:04
"2026-04-21","12:19:05","448.49429","2230.8965",448.49429,2230.8965,2026-04-21 12:19:05
"2026-04-21","12:19:06","448.17224","2230.8315",448.17224,2230.8315,2026-04-21 12:19:06
"2026-04-21","12:19:07","448.51529","2229.8438",448.51529,2229.8438,2026-04-21 12:19:07
"2026-04-21","12:19:08","448.3678","2229.5576",448.3678,2229.5576,2026-04-21 12:19:08
"2026-04-21","12:19:09","448.17044","2231.0842",448.17044,2231.0842,2026-04-21 12:19:09
"2026-04-21","12:19:10","448.69522","2233.7732",448.69522,2233.7732,2026-04-21 12:19:10
"2026-04-21","12:19:11","448.70108","2236.3962",448.70108,2236.3962,2026-04-21 12:19:11
"2026-04-21","12:19:12","448.50467","2239.3413",448.50467,2239.3413,2026-04-21 12:19:12
"2026-04-21","12:19:13","448.80823","2242.1226",448.80823,2242.1226,2026-04-21 12:19:13
"2026-04-21","12:19:14","448.77808","2245.094",448.77808,2245.094,2026-04-21 12:19:14
"2026-04-21","12:19:15","449.27917","2248.3735",449.27917,2248.3735,2026-04-21 12:19:15
"2026-04-21","12:19:16","449.07169","2251.4915",449.07169,2251.4915,2026-04-21 12:19:16
"2026-04-21","12:19:17","449.00351","2255.1758",449.00351,2255.1758,2026-04-21 12:19:17
"2026-04-21","12:19:18","448.84662","2258.7207",448.84662,2258.7207,2026-04-21 12:19:18
"2026-04-21","12:19:19","449.04544","2260.2988",449.04544,2260.2988,2026-04-21 12:19:19
"2026-04-21","12:19:20","449.13086","2262.3977",449.13086,2262.3977,2026-04-21 12:19:20
"2026-04-21","12:19:21","449.04398","2267.166",449.04398,2267.166,2026-04-21 12:19:21
"2026-04-21","12:19:22","449.12576","2271.5593",449.12576,2271.5593,2026-04-21 12:19:22
"2026-04-21","12:19:23","449.17563","2276.2881",449.17563,2276.2881,2026-04-21 12:19:23
"2026-04-21","12:19:24","449.37805","2280.6611",449.37805,2280.6611,2026-04-21 12:19:24
"2026-04-21","12:19:25","449.10107","2282.9966",449.10107,2282.9966,2026-04-21 12:19:25
"2026-04-21","12:19:26","449.74396","2284.4731",449.74396,2284.4731,2026-04-21 12:19:26
"2026-04-21","12:19:27","449.29254","2283.7361",449.29254,2283.7361,2026-04-21 12:19:27
"2026-04-21","12:19:28","449.48593","2285.1069",449.48593,2285.1069,2026-04-21 12:19:28
"2026-04-21","12:19:29","449.19086","2286.9954",449.19086,2286.9954,2026-04-21 12:19:29
"2026-04-21","12:19:30","449.14966","2289.2937",449.14966,2289.2937,2026-04-21 12:19:30
"2026-04-21","12:19:31","449.41574","2293.4846",449.41574,2293.4846,2026-04-21 12:19:31
"2026-04-21","12:19:32","449.5462","2296.4717",449.5462,2296.4717,2026-04-21 12:19:32
"2026-04-21","12:19:33","449.4165","2298.3723",449.4165,2298.3723,2026-04-21 12:19:33
"2026-04-21","12:19:34","449.29742","2300.0874",449.29742,2300.0874,2026-04-21 12:19:34
"2026-04-21","12:19:35","449.43231","2305.2385",449.43231,2305.2385,2026-04-21 12:19:35
"2026-04-21","12:19:36","449.61197","2310.7825",449.61197,2310.7825,2026-04-21 12:19:36
"2026-04-21","12:19:37","449.66617","2314.0872",449.66617,2314.0872,2026-04-21 12:19:37
"2026-04-21","12:19:38","449.4032","2315.0574",449.4032,2315.0574,2026-04-21 12:19:38
"2026-04-21","12:19:39","449.83957","2314.2759",449.83957,2314.2759,2026-04-21 12:19:39
"2026-04-21","12:19:40","449.73553","2313.2041",449.73553,2313.2041,2026-04-21 12:19:40
"2026-04-21","12:19:41","449.70312","2313.2139",449.70312,2313.2139,2026-04-21 12:19:41
"2026-04-21","12:19:42","450.54871","2313.5312",450.54871,2313.5312,2026-04-21 12:19:42
"2026-04-21","12:19:43","449.96707","2314.4841",449.96707,2314.4841,2026-04-21 12:19:43
"2026-04-21","12:19:44","449.93793","2316.9788",449.93793,2316.9788,2026-04-21 12:19:44
"2026-04-21","12:19:45","450.14117","2321.6179",450.14117,2321.6179,2026-04-21 12:19:45
"2026-04-21","12:19:46","449.94403","2327.6504",449.94403,2327.6504,2026-04-21 12:19:46
"2026-04-21","12:19:47","450.28125","2333.4756",450.28125,2333.4756,2026-04-21 12:19:47
"2026-04-21","12:19:48","449.89734","2338.2202",449.89734,2338.2202,2026-04-21 12:19:48
"2026-04-21","12:19:49","450.5542","2342.0361",450.5542,2342.0361,2026-04-21 12:19:49
"2026-04-21","12:19:50","450.52512","2343.2771",450.52512,2343.2771,2026-04-21 12:19:50
"2026-04-21","12:19:51","450.26865","2342.9666",450.26865,2342.9666,2026-04-21 12:19:51
"2026-04-21","12:19:52","450.18054","2341.7393",450.18054,2341.7393,2026-04-21 12:19:52
"2026-04-21","12:19:53","450.39847","2340.5222",450.39847,2340.5222,2026-04-21 12:19:53
"2026-04-21","12:19:54","450.08316","2339.7861",450.08316,2339.7861,2026-04-21 12:19:54
"2026-04-21","12:19:55","450.17764","2338.7888",450.17764,2338.7888,2026-04-21 12:19:55
"2026-04-21","12:19:56","450.27466","2338.6609",450.27466,2338.6609,2026-04-21 12:19:56
"2026-04-21","12:19:57","450.16824","2338.562",450.16824,2338.562,2026-04-21 12:19:57
"2026-04-21","12:19:58","449.98666","2338.6907",449.98666,2338.6907,2026-04-21 12:19:58
"2026-04-21","12:19:59","450.5094","2339.687",450.5094,2339.687,2026-04-21 12:19:59
"2026-04-21","12:20:00","450.19958","2340.967",450.19958,2340.967,2026-04-21 12:20:00
"2026-04-21","12:20:01","450.03455","2341.7817",450.03455,2341.7817,2026-04-21 12:20:01
"2026-04-21","12:20:02","450.43655","2341.8774",450.43655,2341.8774,2026-04-21 12:20:02
"2026-04-21","12:20:03","450.4451","2341.8579",450.4451,2341.8579,2026-04-21 12:20:03
"2026-04-21","12:20:04","450.01379","2341.6987",450.01379,2341.6987,2026-04-21 12:20:04
"2026-04-21","12:20:05","449.88049","2342.0691",449.88049,2342.0691,2026-04-21 12:20:05
"2026-04-21","12:20:06","450.42041","2342.9902",450.42041,2342.9902,2026-04-21 12:20:06
"2026-04-21","12:20:07","450.1853","2345.8723",450.1853,2345.8723,2026-04-21 12:20:07
"2026-04-21","12:20:08","450.34921","2353.937",450.34921,2353.937,2026-04-21 12:20:08
"2026-04-21","12:20:09","450.47778","2365.8679",450.47778,2365.8679,2026-04-21 12:20:09
"2026-04-21","12:20:10","450.64749","2376.2393",450.64749,2376.2393,2026-04-21 12:20:10
"2026-04-21","12:20:11","451.00058","2383.1526",451.00058,2383.1526,2026-04-21 12:20:11
"2026-04-21","12:20:12","451.38406","2387.3894",451.38406,2387.3894,2026-04-21 12:20:12
"2026-04-21","12:20:13","451.45474","2389.249",451.45474,2389.249,2026-04-21 12:20:13
"2026-04-21","12:20:14","451.1116","2391.6499",451.1116,2391.6499,2026-04-21 12:20:14
"2026-04-21","12:20:15","451.09882","2394.8413",451.09882,2394.8413,2026-04-21 12:20:15
"2026-04-21","12:20:16","451.24713","2396.9822",451.24713,2396.9822,2026-04-21 12:20:16
"2026-04-21","12:20:17","451.32858","2400.4358",451.32858,2400.4358,2026-04-21 12:20:17
"2026-04-21","12:20:18","451.42499","2406.3811",451.42499,2406.3811,2026-04-21 12:20:18
"2026-04-21","12:20:19","451.75012","2410.3755",451.75012,2410.3755,2026-04-21 12:20:19
"2026-04-21","12:20:20","451.58685","2413.4092",451.58685,2413.4092,2026-04-21 12:20:20
"2026-04-21","12:20:21","451.22882","2418.4592",451.22882,2418.4592,2026-04-21 12:20:21
"2026-04-21","12:20:22","452.04144","2433.0234",452.04144,2433.0234,2026-04-21 12:20:22
"2026-04-21","12:20:23","451.99002","2459.2046",451.99002,2459.2046,2026-04-21 12:20:23
"2026-04-21","12:20:24","453.21234","2512.9785",453.21234,2512.9785,2026-04-21 12:20:24
"2026-04-21","12:20:25","455.54434","2615.738",455.54434,2615.738,2026-04-21 12:20:25
"2026-04-21","12:20:26","457.16843","2705.7966",457.16843,2705.7966,2026-04-21 12:20:26
"2026-04-21","12:20:27","457.41736","2728.7146",457.41736,2728.7146,2026-04-21 12:20:27
"2026-04-21","12:20:28","457.24655","2725.678",457.24655,2725.678,2026-04-21 12:20:28
"2026-04-21","12:20:29","458.19186","2755.8599",458.19186,2755.8599,2026-04-21 12:20:29
"2026-04-21","12:20:30","459.11911","2805.521",459.11911,2805.521,2026-04-21 12:20:30
"2026-04-21","12:20:31","459.41095","2831.2786",459.41095,2831.2786,2026-04-21 12:20:31
"2026-04-21","12:20:32","458.9332","2827.2742",458.9332,2827.2742,2026-04-21 12:20:32
"2026-04-21","12:20:33","458.52206","2812.3254",458.52206,2812.3254,2026-04-21 12:20:33
"2026-04-21","12:20:34","458.51517","2794.761",458.51517,2794.761,2026-04-21 12:20:34
"2026-04-21","12:20:35","457.78513","2765.6379",457.78513,2765.6379,2026-04-21 12:20:35
"2026-04-21","12:20:36","457.32245","2717.7859",457.32245,2717.7859,2026-04-21 12:20:36
"2026-04-21","12:20:37","456.40503","2670.2695",456.40503,2670.2695,2026-04-21 12:20:37
"2026-04-21","12:20:38","455.69797","2640.2515",455.69797,2640.2515,2026-04-21 12:20:38
"2026-04-21","12:20:39","455.14899","2625.5476",455.14899,2625.5476,2026-04-21 12:20:39
"2026-04-21","12:20:40","455.56296","2626.4058",455.56296,2626.4058,2026-04-21 12:20:40
"2026-04-21","12:20:41","455.77292","2634.9148",455.77292,2634.9148,2026-04-21 12:20:41
"2026-04-21","12:20:42","456.14484","2650.0869",456.14484,2650.0869,2026-04-21 12:20:42
"2026-04-21","12:20:43","456.28021","2673.2019",456.28021,2673.2019,2026-04-21 12:20:43
"2026-04-21","12:20:44","456.77484","2701.5293",456.77484,2701.5293,2026-04-21 12:20:44
"2026-04-21","12:20:45","457.38239","2733.7092",457.38239,2733.7092,2026-04-21 12:20:45
"2026-04-21","12:20:46","458.13477","2762.3245",458.13477,2762.3245,2026-04-21 12:20:46
"2026-04-21","12:20:47","458.25748","2780.2742",458.25748,2780.2742,2026-04-21 12:20:47
"2026-04-21","12:20:48","458.66168","2785.6638",458.66168,2785.6638,2026-04-21 12:20:48
"2026-04-21","12:20:49","458.54654","2786.4663",458.54654,2786.4663,2026-04-21 12:20:49
"2026-04-21","12:20:50","458.43872","2787.6733",458.43872,2787.6733,2026-04-21 12:20:50
"2026-04-21","12:20:51","458.24286","2785.198",458.24286,2785.198,2026-04-21 12:20:51
"2026-04-21","12:20:52","458.32001","2780.2405",458.32001,2780.2405,2026-04-21 12:20:52
"2026-04-21","12:20:53","458.49512","2791.8335",458.49512,2791.8335,2026-04-21 12:20:53
"2026-04-21","12:20:54","459.53876","2832.9653",459.53876,2832.9653,2026-04-21 12:20:54
"2026-04-21","12:20:55","460.07172","2868.4363",460.07172,2868.4363,2026-04-21 12:20:55
"2026-04-21","12:20:56","460.34753","2883.2959",460.34753,2883.2959,2026-04-21 12:20:56
"2026-04-21","12:20:57","460.12299","2881.417",460.12299,2881.417,2026-04-21 12:20:57
"2026-04-21","12:20:58","460.12494","2874.7766",460.12494,2874.7766,2026-04-21 12:20:58
"2026-04-21","12:20:59","460.02829","2869.179",460.02829,2869.179,2026-04-21 12:20:59
"2026-04-21","12:21:00","459.70251","2863.0129",459.70251,2863.0129,2026-04-21 12:21:00
"2026-04-21","12:21:01","459.97803","2854.3396",459.97803,2854.3396,2026-04-21 12:21:01
"2026-04-21","12:21:02","459.47696","2847.2942",459.47696,2847.2942,2026-04-21 12:21:02
"2026-04-21","12:21:03","459.57495","2839.2275",459.57495,2839.2275,2026-04-21 12:21:03
"2026-04-21","12:21:04","459.68924","2830.698",459.68924,2830.698,2026-04-21 12:21:04
"2026-04-21","12:21:05","459.13745","2819.9138",459.13745,2819.9138,2026-04-21 12:21:05
"2026-04-21","12:21:06","458.93747","2807.1831",458.93747,2807.1831,2026-04-21 12:21:06
"2026-04-21","12:21:07","458.41183","2797.6863",458.41183,2797.6863,2026-04-21 12:21:07
"2026-04-21","12:21:08","458.35034","2792.8831",458.35034,2792.8831,2026-04-21 12:21:08
"2026-04-21","12:21:09","458.56839","2791.1226",458.56839,2791.1226,2026-04-21 12:21:09
"2026-04-21","12:21:10","458.47626","2790.2083",458.47626,2790.2083,2026-04-21 12:21:10
"2026-04-21","12:21:11","458.75314","2794.9966",458.75314,2794.9966,2026-04-21 12:21:11
"2026-04-21","12:21:12","458.78421","2805.8982",458.78421,2805.8982,2026-04-21 12:21:12
"2026-04-21","12:21:13","459.23273","2817.9939",459.23273,2817.9939,2026-04-21 12:21:13
"2026-04-21","12:21:14","459.29562","2830.6919",459.29562,2830.6919,2026-04-21 12:21:14
"2026-04-21","12:21:15","459.1658","2839.7532",459.1658,2839.7532,2026-04-21 12:21:15
"2026-04-21","12:21:16","459.92221","2847.3071",459.92221,2847.3071,2026-04-21 12:21:16
"2026-04-21","12:21:17","460.16397","2857.3369",460.16397,2857.3369,2026-04-21 12:21:17
"2026-04-21","12:21:18","459.81683","2866.1863",459.81683,2866.1863,2026-04-21 12:21:18
"2026-04-21","12:21:19","460.246","2876.4214",460.246,2876.4214,2026-04-21 12:21:19
"2026-04-21","12:21:20","459.92358","2882.5159",459.92358,2882.5159,2026-04-21 12:21:20
"2026-04-21","12:21:21","460.44","2889.8674",460.44,2889.8674,2026-04-21 12:21:21
"2026-04-21","12:21:22","460.5163","2896.2952",460.5163,2896.2952,2026-04-21 12:21:22
"2026-04-21","12:21:23","460.4252","2898.7712",460.4252,2898.7712,2026-04-21 12:21:23
"2026-04-21","12:21:24","460.52365","2898.4441",460.52365,2898.4441,2026-04-21 12:21:24
"2026-04-21","12:21:25","460.51572","2895.1379",460.51572,2895.1379,2026-04-21 12:21:25
"2026-04-21","12:21:26","460.05121","2888.9502",460.05121,2888.9502,2026-04-21 12:21:26
"2026-04-21","12:21:27","459.9202","2880.2935",459.9202,2880.2935,2026-04-21 12:21:27
"2026-04-21","12:21:28","459.84601","2874.7256",459.84601,2874.7256,2026-04-21 12:21:28
"2026-04-21","12:21:29","460.09445","2875.2393",460.09445,2875.2393,2026-04-21 12:21:29
"2026-04-21","12:21:30","460.18076","2879.574",460.18076,2879.574,2026-04-21 12:21:30
"2026-04-21","12:21:31","460.12732","2885.9094",460.12732,2885.9094,2026-04-21 12:21:31
"2026-04-21","12:21:32","460.29456","2892.8101",460.29456,2892.8101,2026-04-21 12:21:32
"2026-04-21","12:21:33","460.57324","2899.5544",460.57324,2899.5544,2026-04-21 12:21:33
"2026-04-21","12:21:34","460.28537","2906.6626",460.28537,2906.6626,2026-04-21 12:21:34
"2026-04-21","12:21:35","460.60388","2917.8435",460.60388,2917.8435,2026-04-21 12:21:35
"2026-04-21","12:21:36","461.40106","2950.5039",461.40106,2950.5039,2026-04-21 12:21:36
"2026-04-21","12:21:37","462.50452","3001.5759",462.50452,3001.5759,2026-04-21 12:21:37
"2026-04-21","12:21:38","463.22922","3033.6189",463.22922,3033.6189,2026-04-21 12:21:38
"2026-04-21","12:21:39","463.25467","3051.0981",463.25467,3051.0981,2026-04-21 12:21:39
"2026-04-21","12:21:40","463.94858","3073.2092",463.94858,3073.2092,2026-04-21 12:21:40
"2026-04-21","12:21:41","464.31277","3097.1924",464.31277,3097.1924,2026-04-21 12:21:41
"2026-04-21","12:21:42","464.52237","3112.5242",464.52237,3112.5242,2026-04-21 12:21:42
"2026-04-21","12:21:43","464.7944","3120.5208",464.7944,3120.5208,2026-04-21 12:21:43
"2026-04-21","12:21:44","464.5553","3113.5498",464.5553,3113.5498,2026-04-21 12:21:44
"2026-04-21","12:21:45","464.05765","3085.5486",464.05765,3085.5486,2026-04-21 12:21:45
"2026-04-21","12:21:46","463.74561","3057.9336",463.74561,3057.9336,2026-04-21 12:21:46
"2026-04-21","12:21:47","463.36505","3039.5518",463.36505,3039.5518,2026-04-21 12:21:47
"2026-04-21","12:21:48","462.90121","3030.5332",462.90121,3030.5332,2026-04-21 12:21:48
"2026-04-21","12:21:49","463.10556","3025.3452",463.10556,3025.3452,2026-04-21 12:21:49
"2026-04-21","12:21:50","462.77768","3022.8088",462.77768,3022.8088,2026-04-21 12:21:50
"2026-04-21","12:21:51","462.5708","3022.9084",462.5708,3022.9084,2026-04-21 12:21:51
"2026-04-21","12:21:52","462.94427","3024.4375",462.94427,3024.4375,2026-04-21 12:21:52
"2026-04-21","12:21:53","463.08795","3023.8618",463.08795,3023.8618,2026-04-21 12:21:53
"2026-04-21","12:21:54","462.68692","3019.2949",462.68692,3019.2949,2026-04-21 12:21:54
"2026-04-21","12:21:55","462.5939","3015.0217",462.5939,3015.0217,2026-04-21 12:21:55
"2026-04-21","12:21:56","462.63321","3020.2053",462.63321,3020.2053,2026-04-21 12:21:56
"2026-04-21","12:21:57","462.8208","3027.1965",462.8208,3027.1965,2026-04-21 12:21:57
"2026-04-21","12:21:58","462.80405","3027.8435",462.80405,3027.8435,2026-04-21 12:21:58
"2026-04-21","12:21:59","462.77933","3027.7605",462.77933,3027.7605,2026-04-21 12:21:59
"2026-04-21","12:22:00","462.5593","3028.7527",462.5593,3028.7527,2026-04-21 12:22:00
"2026-04-21","12:22:01","463.57147","3031.1653",463.57147,3031.1653,2026-04-21 12:22:01
"2026-04-21","12:22:02","462.94901","3034.53",462.94901,3034.53,2026-04-21 12:22:02
"2026-04-21","12:22:03","463.51071","3039.3059",463.51071,3039.3059,2026-04-21 12:22:03
"2026-04-21","12:22:04","463.15475","3044.3162",463.15475,3044.3162,2026-04-21 12:22:04
"2026-04-21","12:22:05","463.36606","3048.1814",463.36606,3048.1814,2026-04-21 12:22:05
"2026-04-21","12:22:06","463.51263","3050.3955",463.51263,3050.3955,2026-04-21 12:22:06
